0.0142    1.9762055230185441E-07
0.1005    9.616938296077839E-06
0.1869    1.2156620272026765E-05
0.2733    1.6026560337368395E-05
0.3596    2.0686097243778915E-05
0.446    2.249904489267924E-05
0.5323    2.4607413817418812E-05
0.6187    2.067222147252851E-05
0.7051    4.070362245099875E-05
0.7914    3.9998421881244897E-05
0.8778    0.000115609210306492
