243.15,1.00067,0.3951603012574292
243.15,0.9007,0.3887343659661351
243.15,0.800733,0.3760714937691894
243.15,0.700767,0.356676046105054
243.15,1.40053,0.3684807129262821
243.15,1.30057,0.3816982367821161
243.15,1.2006,0.3910100571297676
243.15,1.10063,0.39572343834052365
243.15,0.200933,0.14953490645736794
243.15,0.100967,0.08132240835452145
243.15,0.001,0.022795484424685774
243.15,0.3009,0.2075214503279803
243.15,0.6008,0.3304068539477739
243.15,0.500833,0.2971273751541219
243.15,0.400867,0.25641410030800654
243.15,2.60013,0.18822551618353586
243.15,2.50017,0.18822551618353586
243.15,2.4002,0.18822551618353586
243.15,2.30023,0.18841220019252383
243.15,2.90003,0.18822551618353586
243.15,2.80007,0.18822551618353586
243.15,2.7001,0.18822551618353586
243.15,1.70043,0.3130039868453039
243.15,1.60047,0.333462837504445
243.15,1.5005,0.35219679152029953
243.15,1.8004,0.29122947782694797
243.15,2.20027,0.19923407671781773
243.15,2.1003,0.2226378264659571
243.15,3,0.18822551618353586
243.15,2.00033,0.2460431189759844
243.15,1.90037,0.26869511906277005
263.15,1.00067,0.6850015570617113
263.15,0.9007,0.6738623417455283
263.15,0.800733,0.6519115355937473
263.15,1.40053,0.6387530865284947
263.15,1.30057,0.6616653689438489
263.15,1.2006,0.6778072015543691
263.15,1.10063,0.6859777426186395
263.15,0.700767,0.6182899602291042
263.15,0.200933,0.25921542076071247
263.15,0.100967,0.14097057869830296
263.15,0.001,0.03951546315557977
263.15,0.3009,0.3597337995391524
263.15,0.6008,0.5727529022978533
263.15,0.500833,0.5150636690441238
263.15,0.400867,0.444488116353414
263.15,2.60013,0.3262847286384449
263.15,2.50017,0.3262847286384449
263.15,2.4002,0.3262847286384449
263.15,2.30023,0.3266083411987865
263.15,2.90003,0.3262847286384449
263.15,2.80007,0.3262847286384449
263.15,2.7001,0.3262847286384449
263.15,1.8004,0.5048397957460004
263.15,1.70043,0.542585420836288
263.15,1.60047,0.5780503815436516
263.15,1.5005,0.6105252724422262
263.15,2.20027,0.34536782246896264
263.15,2.1003,0.38593769997827815
263.15,3,0.3262847286384449
263.15,2.00033,0.4265102518308716
263.15,1.90037,0.46577698809115653
273.15,1.00067,0.8750452598441166
273.15,0.9007,0.8608156315165262
273.15,0.800733,0.8327748939811768
273.15,1.10063,0.87629227386257
273.15,1.40053,0.8159658249173934
273.15,1.30057,0.8452347862986872
273.15,1.2006,0.8658549352099114
273.15,0.700767,0.789825502336696
273.15,0.3009,0.45953670155539567
273.15,0.200933,0.33113096295447564
273.15,0.100967,0.1800808120737147
273.15,0.001,0.05047845273980863
273.15,0.6008,0.7316548510743686
273.15,0.500833,0.6579605804813897
273.15,0.400867,0.5678048688538312
273.15,2.60013,0.41680767322529366
273.15,2.50017,0.41680767322529366
273.15,2.4002,0.41680767322529366
273.15,2.30023,0.4172210673760568
273.15,3,0.41680767322529366
273.15,2.90003,0.41680767322529366
273.15,2.80007,0.41680767322529366
273.15,2.7001,0.41680767322529366
273.15,1.8004,0.6449002424799043
273.15,1.70043,0.693117841366521
273.15,1.60047,0.7384220387622951
273.15,1.5005,0.7799066150406997
273.15,2.20027,0.4411850934331877
273.15,2.1003,0.49301049242828043
273.15,2.00033,0.5448393077242333
273.15,1.90037,0.5950000279151451
283.15,1.00067,1.098647406657482
283.15,0.9007,1.0807816516191746
283.15,0.800733,1.045575605729088
283.15,1.10063,1.1002130727782076
283.15,1.40053,1.0244712800642166
283.15,1.30057,1.0612194004104087
283.15,1.2006,1.0871086591331443
283.15,0.200933,0.4157455510115411
283.15,0.100967,0.2260972389117391
283.15,0.001,0.06337731742533237
283.15,0.3009,0.5769630767644038
283.15,0.6008,0.9186161466029977
283.15,0.500833,0.8260906247952297
283.15,0.400867,0.7128972354697197
283.15,0.700767,0.9916512661399206
283.15,1.5005,0.9791977848118627
283.15,2.60013,0.5233154103885829
283.15,2.50017,0.5233154103885829
283.15,2.4002,0.5233154103885829
283.15,2.30023,0.5238344400119698
283.15,3,0.5233154103885829
283.15,2.90003,0.5233154103885829
283.15,2.80007,0.5233154103885829
283.15,2.7001,0.5233154103885829
283.15,1.8004,0.8096929512875092
283.15,1.70043,0.8702316941423291
283.15,1.60047,0.9271125679252837
283.15,2.20027,0.5539220438068059
283.15,2.1003,0.6189904954833408
283.15,2.00033,0.6840632364352455
283.15,1.90037,0.7470416304484123
298.15,1.00067,1.502
298.15,0.9007,1.477575089965234
298.15,0.800733,1.4294436507004837
298.15,1.40053,1.4005911754144622
298.15,1.30057,1.4508308395919869
298.15,1.2006,1.4862249672856518
298.15,1.10063,1.5041404779177372
298.15,0.3009,0.7887867718512789
298.15,0.200933,0.5683805503343032
298.15,0.100967,0.30910558818740863
298.15,0.001,0.08664538795250332
298.15,0.700767,1.3557217654330838
298.15,0.6008,1.2558728522333475
298.15,0.500833,1.1293779159024284
298.15,0.400867,0.9746272017636922
298.15,1.5005,1.3386961675557345
298.15,2.60013,0.7154431363880729
298.15,2.50017,0.7154431363880729
298.15,2.4002,0.7154431363880729
298.15,2.30023,0.7161527202724046
298.15,3,0.7154431363880729
298.15,2.90003,0.7154431363880729
298.15,2.80007,0.7154431363880729
298.15,2.7001,0.7154431363880729
298.15,1.8004,1.106960072416566
298.15,1.70043,1.1897247439726406
298.15,1.60047,1.2674886124387983
298.15,1.90037,1.021307220254816
298.15,2.20027,0.7572865550459599
298.15,2.1003,0.8462439528661552
298.15,2.00033,0.9352072147074788
308.15,1.00067,1.8191372328072153
308.15,0.9007,1.7895551667271823
308.15,0.800733,1.7312610966638626
308.15,1.10063,1.8217296582906757
308.15,1.40053,1.696316614605639
308.15,1.30057,1.757164047141635
308.15,1.2006,1.8000314076677861
308.15,0.3009,0.9553338118644952
308.15,0.200933,0.6883902939524544
308.15,0.100967,0.3743711613451992
308.15,0.001,0.10493998087578196
308.15,0.700767,1.6419733294450416
308.15,0.6008,1.5210419874630337
308.15,0.500833,1.3678384931613339
308.15,0.400867,1.180413202952758
308.15,1.5005,1.6213528906903882
308.15,2.60013,0.866504159360795
308.15,2.50017,0.866504159360795
308.15,2.4002,0.866504159360795
308.15,3,0.866504159360795
308.15,2.90003,0.866504159360795
308.15,2.80007,0.866504159360795
308.15,2.7001,0.866504159360795
308.15,2.30023,0.8673635671262995
308.15,1.8004,1.3406872722795915
308.15,1.70043,1.440927149502438
308.15,1.60047,1.5351103375809403
308.15,1.90037,1.2369493944742842
308.15,2.20027,0.9171825354117286
308.15,2.00033,1.1326699498430801
308.15,2.1003,1.0249226915424614
318.15,1.10063,2.1799649080984893
318.15,1.00067,2.176862693368063
318.15,0.9007,2.141463442074086
318.15,0.800733,2.071706095527118
318.15,1.5005,1.9401849167156324
318.15,1.40053,2.029889932370351
318.15,1.30057,2.1027027490650205
318.15,1.2006,2.1539997904369543
318.15,0.3009,1.1431960696839378
318.15,0.200933,0.8237592647528317
318.15,0.100967,0.4479896293187494
318.15,0.001,0.12557597375912588
318.15,0.700767,1.9648602754716165
318.15,0.6008,1.8201483086821013
318.15,0.500833,1.636818010547117
318.15,0.400867,1.4125363485093805
318.15,2.60013,1.0368984506187982
318.15,2.50017,1.0368984506187982
318.15,2.4002,1.0368984506187982
318.15,2.7001,1.0368984506187982
318.15,3,1.0368984506187982
318.15,2.90003,1.0368984506187982
318.15,2.80007,1.0368984506187982
318.15,2.30023,1.0379268572004339
318.15,1.8004,1.604327619634908
318.15,1.70043,1.724279234707664
318.15,1.60047,1.8369831389393283
318.15,1.90037,1.4801901373103514
318.15,2.20027,1.0975425098993143
318.15,2.00033,1.3554045913883932
318.15,2.1003,1.2264693012534318
328.15,2.90003,1.2272978517106554
328.15,1.10063,2.580258700277962
328.15,1.00067,2.576586844589562
328.15,0.9007,2.5346874425417183
328.15,0.800733,2.4521209756837177
328.15,1.5005,2.2964493570083686
328.15,1.40053,2.4026263629967612
328.15,1.30057,2.488809357534982
328.15,1.2006,2.549525764852705
328.15,0.3009,1.3531142606779452
328.15,0.200933,0.9750212042023577
328.15,0.100967,0.5302512597288921
328.15,0.700767,2.325655702888562
328.15,0.6008,2.1543711514924198
328.15,0.500833,1.9373770177657617
328.15,0.400867,1.6719118684710164
328.15,2.60013,1.2272978517106554
328.15,2.50017,1.2272978517106554
328.15,2.4002,1.2272978517106554
328.15,2.7001,1.2272978517106554
328.15,3,1.2272978517106554
328.15,0.001,0.14863473151982623
328.15,2.80007,1.2272978517106554
328.15,2.30023,1.2285150983827606
328.15,1.8004,1.8989206125662006
328.15,1.70043,2.040898218377224
328.15,1.60047,2.1742972599712957
328.15,1.90037,1.7519885139766267
328.15,2.20027,1.2990776133927893
328.15,2.1003,1.4516784529083921
328.15,2.00033,1.6042893517846446
