9.09749E-05    2.0002
0    2.0006
9.09749E-05    2.0002
0.000127365    1.9919
0.000382094    1.9581
0.000655019    1.9243
0.000909749    1.8846
0.001164478    1.8514
0.001437403    1.8164
0.001729965    1.777
0.00183071    1.32483
0.002137016    1.324661117
0.002461639    1.323137796
0.003941861    1.156013371
0.008805698    0.83660745
0.013669652    0.650240508
0.01853342    0.556504679
0.034774388    0.380827102
0.051015256    0.283318147
0.067256192    0.228497793
0.083497125    0.220650474
0.099738094    0.218395549
0.115979013    0.215902853
0.132220023    0.208473051
0.148460859    0.197129253
0.164701878    0.18802571
0.180942979    0.179400818
0.197183835    0.171498999
0.213425117    0.165123546
0.229666289    0.159646719
0.245907387    0.154677268
0.262148595    0.150383888
0.278389964    0.146587906
0.294631259    0.143549711
0.310872691    0.140909859
0.327113901    0.138899084
0.343355338    0.137218133
0.359596702    0.136046769
0.375837964    0.135071807
0.392079368    0.134345696
0.408320604    0.133711422
0.424561932    0.133115157
0.440803272    0.132518534
0.457044657    0.131900733
0.473285666    0.131272268
0.489526718    0.130465195
0.505768095    0.129470532
0.522009587    0.12808073
0.538250927    0.126164679
0.554492118    0.123399297
0.570733285    0.119430965
0.586974489    0.113649095
0.60321567    0.106534278
0.619457088    0.099405003
0.635698376    0.093832093
0.651939896    0.093071367
0.668181432    0.09271977
0.684422746    0.092524331
0.700663954    0.092409779
0.716905273    0.092337084
0.733146698    0.092279686
0.749387849    0.092243406
0.765629054    0.092206576
0.78187021    0.092186688
0.798111455    0.092043345
0.814352629    0.091953654
0.830593903    0.091862081
0.846835082    0.091720692
0.863076248    0.091543647
0.879317473    0.091357496
0.895558811    0.0910645
0.911800112    0.090679051
0.928041286    0.090017649
0.944282526    0.088736663
0.960523851    0.085908769
0.976765307    0.078444401
0.993006565    0.046749994
1    0.012055587
