0.008    2.831267084592306E-09
0.017236233    2.128047084592306E-09
0.127074059    1.5419320845923058E-09
0.222533115    1.345846084592306E-09
0.316993645    1.316399084592306E-09
0.414449753    1.2196970845923058E-09
0.509509398    1.2413650845923058E-09
0.604968454    1.1961010845923058E-09
0.700627216    1.2587580845923058E-09
0.796285977    1.4220550845923057E-09
0.892144443    1.844336607692305E-09
0.982189858    6.584E-09
